ID	cfDNA_TF	chr	start	end	tumor_log2_ratio	plasma_log2_ratio		
WLOS_0007	0.2206	20	32000001	33000000	-0.130385924	-0.095053537		
WLOS_0007	0.2206	20	33000001	34000000	-0.179494635	-0.149656681		
WLOS_0007	0.2206	20	34000001	35000000	-0.285781867	-0.272887069		
WLOS_0007	0.2206	20	35000001	36000000	-0.254517302	-0.237384558		
WLOS_0007	0.2206	20	36000001	37000000	-0.18129688	-0.171523351		
WLOS_0007	0.2206	20	37000001	38000000	-0.192711465	-0.261443391		
WLOS_0007	0.2206	20	38000001	39000000	-0.121588192	-0.183416915		
WLOS_0007	0.2206	20	39000001	40000000	-0.097149428	-0.036128222		
WLOS_0007	0.2206	20	40000001	41000000	-0.057596997	-0.007529027		
WLOS_0007	0.2206	20	41000001	42000000	-0.104866013	-0.138579074		
WLOS_0007	0.2206	20	42000001	43000000	-0.164775575	-0.096300119		
WLOS_0007	0.2206	20	43000001	44000000	-0.136486429	-0.109325345		
WLOS_0007	0.2206	20	44000001	45000000	-0.094813843	-0.181419273		
WLOS_0007	0.2206	20	45000001	46000000	0.021183005	-0.132893533		
WLOS_0007	0.2206	20	46000001	47000000	0.004171213	-0.245674184		
WLOS_0007	0.2206	20	47000001	48000000	0.048754014	0.081631992		
WLOS_0007	0.2206	20	48000001	49000000	0.043994125	-0.149551015		
WLOS_0007	0.2206	20	49000001	50000000	0.098662307	-0.148677216		
WLOS_0007	0.2206	20	50000001	51000000	0.137409408	-0.035127457		
WLOS_0007	0.2206	20	51000001	52000000	0.120174975	0.060102869		
WLOS_0007	0.2206	20	52000001	53000000	0.087208892	-0.026094772		
WLOS_0007	0.2206	20	53000001	54000000	0.081577921	-0.137377187		
WLOS_0007	0.2206	20	54000001	55000000	0.040359244	-0.08023286		
WLOS_0007	0.2206	20	55000001	56000000	0.123891186	-0.108751099		
WLOS_0007	0.2206	20	56000001	57000000	0.093541497	-0.109127435		
WLOS_0007	0.2206	20	57000001	58000000	NA	NA		
WLOS_0007	0.2206	20	58000001	59000000	-0.007503154	-0.132725027		
WLOS_0007	0.2206	21	1	1000000	-0.003659956	-0.060750499		
WLOS_0007	0.2206	21	1000001	2000000	-0.101598995	-0.238853805		
WLOS_0007	0.2206	21	2000001	3000000	-0.069137668	-0.137586193		
WLOS_0007	0.2206	21	3000001	4000000	-0.064636375	-0.086644062		
WLOS_0007	0.2206	21	4000001	5000000	-0.080863679	-0.187630428		
WLOS_0007	0.2206	21	5000001	6000000	-0.162208854	-0.250593273		
WLOS_0007	0.2206	21	6000001	7000000	-0.131512456	-0.131752629		
WLOS_0007	0.2206	21	7000001	8000000	-0.217384239	-0.174668817		
WLOS_0007	0.2206	21	8000001	9000000	-0.181923612	-0.235088983		
WLOS_0007	0.2206	21	9000001	10000000	-0.138608845	-0.182333939		
WLOS_0007	0.2206	21	10000001	11000000	-0.123942944	-0.163949162		
WLOS_0007	0.2206	21	11000001	12000000	-0.115958972	-0.156899779		
WLOS_0007	0.2206	21	12000001	13000000	-0.158315839	-0.173944963		
WLOS_0007	0.2206	21	13000001	14000000	-0.120203575	-0.094921237		
WLOS_0007	0.2206	21	14000001	15000000	-0.589247598	-0.477033304		
WLOS_0007	0.2206	21	15000001	16000000	-0.129409928	-0.199487321		
WLOS_0007	0.2206	21	16000001	17000000	-0.097328944	-0.077111012		
WLOS_0007	0.2206	21	17000001	18000000	-0.117900685	-0.190223022		
WLOS_0007	0.2206	21	18000001	19000000	-0.165669453	-0.269946346		
WLOS_0007	0.2206	21	19000001	20000000	-0.206191188	-0.210714137		
WLOS_0007	0.2206	21	20000001	21000000	-0.103095809	-0.110059209		
WLOS_0007	0.2206	21	21000001	22000000	-0.07625535	-0.019643417		
WLOS_0007	0.2206	21	22000001	23000000	-0.122620271	-0.170192465		
WLOS_0007	0.2206	21	23000001	24000000	-0.103306507	-0.103062835		
WLOS_0007	0.2206	21	24000001	25000000	-0.04402647	0.032259624		
WLOS_0007	0.2206	21	25000001	26000000	-0.073186332	-0.134124478		
WLOS_0007	0.2206	21	26000001	27000000	0.066704547	-0.082354525		
WLOS_0007	0.2206	21	27000001	28000000	-0.016298284	-0.217438509		
WLOS_0007	0.2206	21	28000001	29000000	-0.002215637	-0.126240429		
WLOS_0007	0.2206	21	29000001	30000000	-0.047533435	-0.195143064		
WLOS_0007	0.2206	21	30000001	31000000	-0.019385741	-0.023656761		
WLOS_0007	0.2206	21	31000001	32000000	-0.098240792	-0.205054727		
WLOS_0007	0.2206	21	32000001	33000000	0.027888086	0.037333548		
WLOS_0007	0.2206	21	33000001	34000000	0.016708595	-0.070024927		
WLOS_0007	0.2206	21	34000001	35000000	-0.07244365	-0.194759861		
WLOS_0007	0.2206	21	35000001	36000000	-0.035944928	-0.204886162		
WLOS_0007	0.2206	21	36000001	37000000	-0.061787306	-0.105780994		
WLOS_0007	0.2206	21	37000001	38000000	0.0173005	-0.06820412		
WLOS_0007	0.2206	21	38000001	39000000	-0.112405977	-0.244375071		
WLOS_0007	0.2206	21	39000001	40000000	-0.026356816	-0.127831522		
WLOS_0007	0.2206	21	40000001	41000000	-0.044261916	-0.19669638		
WLOS_0007	0.2206	21	41000001	42000000	-0.083208191	-0.222195134		
WLOS_0007	0.2206	21	42000001	43000000	-0.081613175	-0.110473151		
WLOS_0007	0.2206	21	43000001	44000000	-0.081358894	-0.278171993		
WLOS_0007	0.2206	21	44000001	45000000	-0.066367903	-0.121543699		
WLOS_0007	0.2206	21	45000001	46000000	-0.022422063	-0.119466123		
WLOS_0007	0.2206	21	46000001	47000000	-0.040243338	-0.200829361		
WLOS_0007	0.2206	21	47000001	48000000	-0.124448562	-0.206161797		
WLOS_0007	0.2206	21	48000001	49000000	-0.129450799	-0.307803848		
WLOS_0007	0.2206	21	49000001	50000000	-0.121821105	-0.212889648		
WLOS_0007	0.2206	22	1	1000000	0.130840275	-0.075429625		
WLOS_0007	0.2206	22	1000001	2000000	0.102265407	-0.027537754		
WLOS_0007	0.2206	22	2000001	3000000	0.103795639	-0.057055215		
WLOS_0007	0.2206	22	3000001	4000000	0.11677832	0.05914688		
WLOS_0007	0.2206	22	4000001	5000000	0.060034062	0.002952611		
WLOS_0007	0.2206	22	5000001	6000000	0.047592531	0.112532259		
WLOS_0007	0.2206	22	6000001	7000000	0.007447797	0.06763308		
WLOS_0007	0.2206	22	7000001	8000000	-0.02230208	-0.012877127		
WLOS_0007	0.2206	22	8000001	9000000	-0.00156099	0.009292444		
WLOS_0007	0.2206	22	9000001	10000000	0.019300886	0.105366807		
WLOS_0007	0.2206	22	10000001	11000000	-0.044388066	-0.048946307		
WLOS_0007	0.2206	22	11000001	12000000	-0.012600291	-0.131563664		
WLOS_0007	0.2206	22	12000001	13000000	NA	NA		
WLOS_0007	0.2206	22	13000001	14000000	-0.03455141	-0.047775241		
WLOS_0007	0.2206	22	14000001	15000000	-0.034548192	-0.064500448		
WLOS_0007	0.2206	22	15000001	16000000	-0.028942419	-0.049976063		
WLOS_0007	0.2206	22	16000001	17000000	0.008808625	0.004693438		
WLOS_0007	0.2206	22	17000001	18000000	0.0068782	-0.009069765		
WLOS_0007	0.2206	22	18000001	19000000	-0.010551773	-0.070581093		
WLOS_0007	0.2206	22	19000001	20000000	-0.042917948	-0.115580637		
WLOS_0007	0.2206	22	20000001	21000000	-0.037885294	-0.062457423		
WLOS_0007	0.2206	22	21000001	22000000	-0.038551428	-0.12118711		
WLOS_0007	0.2206	22	22000001	23000000	-0.036829265	-0.100000789		
WLOS_0007	0.2206	22	23000001	24000000	-0.030241839	-0.05304802		
WLOS_0007	0.2206	22	24000001	25000000	-0.007185023	-0.060054224		
WLOS_0007	0.2206	22	25000001	26000000	-0.070130907	-0.076935247		
WLOS_0007	0.2206	22	26000001	27000000	-0.028161779	-0.0939533		
WLOS_0007	0.2206	22	27000001	28000000	0.009025723	-0.029965358		
WLOS_0007	0.2206	22	28000001	29000000	0.040686383	-0.051607313		
WLOS_0007	0.2206	22	29000001	30000000	0.067724395	0.044904619		
WLOS_0007	0.2206	22	30000001	31000000	0.006252463	-0.070173382		
WLOS_0007	0.2206	22	31000001	32000000	-0.005379384	-0.026311644		
WLOS_0007	0.2206	22	32000001	33000000	0.000328805	-0.061742001		
WLOS_0007	0.2206	22	33000001	34000000	-0.000408915	-0.108898962		
WLOS_0007	0.2206	22	34000001	35000000	0.001902347	-0.028946417		
WLOS_0007	0.2206	22	35000001	36000000	NA	NA		
WLOS_0007	0.2206	22	36000001	37000000	-0.035471655	-0.099700329		
WLOS_0007	0.2206	22	37000001	38000000	NA	NA		
WLOS_0007	0.2206	22	38000001	39000000	0.017140769	-0.054644061		
WLOS_0007	0.2206	22	39000001	40000000	-7.35E-05	-0.017351972		
WLOS_0007	0.2206	22	40000001	41000000	0.000278678	-0.06978618		
WLOS_0007	0.2206	22	41000001	42000000	-0.007233117	-0.04809952		
WLOS_0007	0.2206	22	42000001	43000000	0.032206975	0.019400637		
WLOS_0007	0.2206	22	43000001	44000000	-0.007289098	-0.087362892		
WLOS_0007	0.2206	22	44000001	45000000	-0.016193437	-0.029457588		
WLOS_0007	0.2206	22	45000001	46000000	0.054242121	0.00843617		
WLOS_0007	0.2206	22	46000001	47000000	0.110050165	0.070267617		
WLOS_0007	0.2206	22	47000001	48000000	0.033887389	-0.061871176		
WLOS_0007	0.2206	22	48000001	49000000	0.122474639	0.082856419		
WLOS_0007	0.2206	22	49000001	50000000	0.166384998	0.155955161		
WLOS_0007	0.2206	22	50000001	51000000	0.070591991	0.00860764		
WLOS_0007	0.2206	22	51000001	52000000	0.076189886	-0.081990453		
WLOS_0007	0.2206	22	52000001	53000000	0.056222907	-0.195528574		
WLOS_0007	0.2206	22	53000001	54000000	0.136917266	-0.091502139		
WLOS_0007	0.2206	22	54000001	55000000	0.112042701	-0.009300246		
WLOS_0007	0.2206	22	55000001	56000000	0.061608584	-0.040190141		
WLOS_0007	0.2206	22	56000001	57000000	0.107711888	-0.032800954		
WLOS_0007	0.2206	22	57000001	58000000	0.080973948	-0.01844156		
WLOS_0007	0.2206	22	58000001	59000000	0.093074805	-0.050459781		
WLOS_0007	0.2206	22	59000001	60000000	0.067766915	-0.028532167		
WLOS_0007	0.2206	22	60000001	61000000	0.106364262	-0.059281742		
WLOS_0007	0.2206	22	61000001	62000000	0.128502155	-0.08784619		
WLOS_0007	0.2206	23	1	1000000	0.327604434	0.225641742		
WLOS_0007	0.2206	23	1000001	2000000	0.33990893	0.198502679		
WLOS_0007	0.2206	23	2000001	3000000	0.256799211	0.151235957		
WLOS_0007	0.2206	23	3000001	4000000	0.308598893	0.20366645		
WLOS_0007	0.2206	23	4000001	5000000	0.24066576	0.109703805		
WLOS_0007	0.2206	23	5000001	6000000	0.297953603	0.065918919		
WLOS_0007	0.2206	23	6000001	7000000	0.496336765	0.162007464		
WLOS_0007	0.2206	23	7000001	8000000	0.795043712	0.217443329		
WLOS_0007	0.2206	23	8000001	9000000	0.445843843	0.229204074		
WLOS_0007	0.2206	23	9000001	10000000	0.427904436	0.183322031		
WLOS_0007	0.2206	23	10000001	11000000	0.389316875	0.018057339		
WLOS_0007	0.2206	23	11000001	12000000	0.522168504	0.146559114		
WLOS_0007	0.2206	23	12000001	13000000	0.58926321	0.391821292		
WLOS_0007	0.2206	23	13000001	14000000	0.494059832	0.271321371		
WLOS_0007	0.2206	23	14000001	15000000	0.168623494	0.140431455		
WLOS_0007	0.2206	23	15000001	16000000	0.371999015	0.340802715		
WLOS_0007	0.2206	23	16000001	17000000	0.434386642	0.523592416		
WLOS_0007	0.2206	23	17000001	18000000	0.373138567	0.456149806		
WLOS_0007	0.2206	23	18000001	19000000	0.367514595	0.474786934		
WLOS_0007	0.2206	23	19000001	20000000	0.37781515	0.302949907		
WLOS_0007	0.2206	23	20000001	21000000	0.325441112	0.18112813		
WLOS_0007	0.2206	23	21000001	22000000	0.26062018	0.110030288		
WLOS_0007	0.2206	23	22000001	23000000	0.187610914	0.160040967		
WLOS_0007	0.2206	23	23000001	24000000	0.203992393	0.147044927		
WLOS_0007	0.2206	23	24000001	25000000	0.127882182	0.070030831		
WLOS_0007	0.2206	23	25000001	26000000	0.263272242	0.103076918		
WLOS_0007	0.2206	23	26000001	27000000	0.279912454	0.217286284		
WLOS_0007	0.2206	23	27000001	28000000	0.343213175	0.193051293		
WLOS_0007	0.2206	23	28000001	29000000	0.320251452	0.122319133		
WLOS_0007	0.2206	23	29000001	30000000	0.44396078	0.176557485		
WLOS_0007	0.2206	23	30000001	31000000	0.39615041	0.25967615		
WLOS_0007	0.2206	23	31000001	32000000	0.376561955	0.106377653		
WLOS_0007	0.2206	23	32000001	33000000	0.361509277	0.23449685		
WLOS_0007	0.2206	23	33000001	34000000	0.33569564	0.246784308		
WLOS_0007	0.2206	23	34000001	35000000	0.295088458	0.228718802		
WLOS_0007	0.2206	23	35000001	36000000	0.389163123	0.248559809		
WLOS_0007	0.2206	23	36000001	37000000	0.152405319	0.200346661		
WLOS_0007	0.2206	23	37000001	38000000	0.226540045	0.336745083		
WLOS_0007	0.2206	23	38000001	39000000	0.174384745	0.353778222		
WLOS_0007	0.2206	23	39000001	40000000	0.253447721	0.272608413		
WLOS_0007	0.2206	23	40000001	41000000	0.264888881	0.29903324		
WLOS_0007	0.2206	23	41000001	42000000	0.330704449	0.34808754		
WLOS_0007	0.2206	23	42000001	43000000	0.26926316	0.268611723		
WLOS_0007	0.2206	23	43000001	44000000	0.287922908	0.167738579		
WLOS_0007	0.2206	23	44000001	45000000	0.293560335	0.230132462		
WLOS_0007	0.2206	23	45000001	46000000	0.252646824	0.238812086		
WLOS_0007	0.2206	23	46000001	47000000	0.278228397	0.169894943		
WLOS_0007	0.2206	23	47000001	48000000	0.252451032	0.166868942		
WLOS_0007	0.2206	23	48000001	49000000	0.273205061	0.278151291		
WLOS_0007	0.2206	23	49000001	50000000	0.275889142	0.399949099		
WLOS_0007	0.2206	23	50000001	51000000	0.204645859	0.256946705		
WLOS_0007	0.2206	23	51000001	52000000	0.180273466	0.317526693		
WLOS_0007	0.2206	23	52000001	53000000	0.161676379	0.216851132		
WLOS_0007	0.2206	24	1000001	2000000	-0.449747859	-0.030677122		
WLOS_0007	0.2206	24	2000001	3000000	-0.448537156	-0.028838898		
WLOS_0007	0.2206	24	3000001	4000000	-0.439096726	-0.024930026		
WLOS_0007	0.2206	24	4000001	5000000	-0.34376466	0.194190914		
WLOS_0007	0.2206	24	5000001	6000000	-0.425402969	-0.015499736		
WLOS_0007	0.2206	24	6000001	7000000	-0.465791175	-0.036419641		
WLOS_0007	0.2206	24	7000001	8000000	-0.365731015	-0.093093928		
WLOS_0007	0.2206	24	8000001	9000000	0.093283405	0.05274793		
WLOS_0007	0.2206	24	9000001	10000000	0.026888152	-0.024031042		
WLOS_0007	0.2206	24	10000001	11000000	0.045425799	-0.049240608		
WLOS_0007	0.2206	24	11000001	12000000	0.000683408	-0.099729231		
WLOS_0007	0.2206	24	12000001	13000000	-0.001712183	-0.03288042		
WLOS_0007	0.2206	24	13000001	14000000	0.056490942	-0.024555643		
WLOS_0007	0.2206	24	14000001	15000000	0.079625087	0.024119217		
WLOS_0007	0.2206	24	15000001	16000000	0.05539233	-0.031821881		
WLOS_0007	0.2206	24	16000001	17000000	0.156350449	0.142714612		
WLOS_0007	0.2206	24	17000001	18000000	0.136679211	0.089881011		
WLOS_0007	0.2206	24	18000001	19000000	0.154769831	0.151642913		
WLOS_0007	0.2206	24	19000001	20000000	0.135817987	-0.032367845		
WLOS_0007	0.2206	24	20000001	21000000	0.208555584	0.107185335		
WLOS_0007	0.2206	24	21000001	22000000	0.147055117	0.109631132		
WLOS_0007	0.2206	24	22000001	23000000	0.200379607	0.207116618		
WLOS_0007	0.2206	24	23000001	24000000	0.252209968	0.264481884		
WLOS_0007	0.2206	24	24000001	25000000	0.168622629	0.093782742		
WLOS_0007	0.2206	24	25000001	26000000	0.201736385	0.172555476		
WLOS_0007	0.2206	24	26000001	27000000	0.10984472	0.075438279		
WLOS_0007	0.2206	24	27000001	28000000	0.077386116	-0.028858227		
WLOS_0007	0.2206	24	28000001	29000000	0.058078145	-0.085291143		
WLOS_0007	0.2206	24	29000001	30000000	0.122672286	0.036453119		
WLOS_0007	0.2206	24	30000001	31000000	0.047407382	-0.023135298		
WLOS_0007	0.2206	24	31000001	32000000	0.147704905	0.022280206		
WLOS_0007	0.2206	24	32000001	33000000	0.201789265	0.135942018		
WLOS_0007	0.2206	24	33000001	34000000	0.142425728	0.087626659		
WLOS_0007	0.2206	24	34000001	35000000	0.136809919	0.143665446		
WLOS_0007	0.2206	24	35000001	36000000	0.110428976	0.069018764		
WLOS_0007	0.2206	24	36000001	37000000	0.109424216	-0.081702368		
WLOS_0007	0.2206	24	37000001	38000000	0.085720313	0.050291477		
WLOS_0007	0.2206	24	38000001	39000000	0.061315953	0.088296889		
WLOS_0007	0.2206	24	39000001	40000000	0.106927454	0.069798473		
WLOS_0007	0.2206	24	40000001	41000000	0.038651904	0.013910599		
WLOS_0007	0.2206	24	41000001	42000000	0.076192595	-0.013546013		
WLOS_0007	0.2206	24	42000001	43000000	0.077478146	0.004397613		
WLOS_0007	0.2206	24	43000001	44000000	0.048596967	-0.005857398		
WLOS_0007	0.2206	24	44000001	45000000	0.052893062	0.000537659		
WLOS_0007	0.2206	24	45000001	46000000	0.041147492	-0.028211184		
WLOS_0007	0.2206	24	46000001	47000000	NA	NA		
WLOS_0007	0.2206	24	47000001	48000000	NA	NA		
WLOS_0007	0.2206	25	1	1000000	-0.210929981	0.122280708		
WLOS_0007	0.2206	25	1000001	2000000	-0.341944004	-0.024710345		
WLOS_0007	0.2206	25	2000001	3000000	-0.289111231	0.047678971		
WLOS_0007	0.2206	25	3000001	4000000	-0.262814961	0.027181549		
WLOS_0007	0.2206	25	4000001	5000000	0.063682732	-0.009000064		
WLOS_0007	0.2206	25	5000001	6000000	0.096287095	-0.041932593		
WLOS_0007	0.2206	25	6000001	7000000	0.081037157	-0.083809823		
WLOS_0007	0.2206	25	7000001	8000000	0.199243757	-0.047095267		
WLOS_0007	0.2206	25	8000001	9000000	0.320033355	-0.038327419		
WLOS_0007	0.2206	25	9000001	10000000	0.187546908	-0.045883733		
WLOS_0007	0.2206	25	10000001	11000000	-0.376049379	-0.061804602		
WLOS_0007	0.2206	25	11000001	12000000	-0.320349701	0.018815842		
WLOS_0007	0.2206	25	12000001	13000000	-0.36995376	-0.040784392		
WLOS_0007	0.2206	25	13000001	14000000	-0.389720876	-0.053837889		
WLOS_0007	0.2206	25	14000001	15000000	-0.359959371	0.06546619		
WLOS_0007	0.2206	25	15000001	16000000	-0.350927399	0.00048979		
WLOS_0007	0.2206	25	16000001	17000000	-0.379318848	-0.078480226		
WLOS_0007	0.2206	25	17000001	18000000	-0.307656949	0.086407782		
WLOS_0007	0.2206	25	18000001	19000000	-0.297440103	0.066814285		
WLOS_0007	0.2206	25	19000001	20000000	-0.295467491	0.002316228		
WLOS_0007	0.2206	25	20000001	21000000	-0.287235848	-0.013166446		
WLOS_0007	0.2206	25	21000001	22000000	-0.295325589	0.00242663		
WLOS_0007	0.2206	25	22000001	23000000	-0.357678458	-0.058214611		
WLOS_0007	0.2206	25	23000001	24000000	-0.34287895	0.019211005		
WLOS_0007	0.2206	25	24000001	25000000	-0.301443133	0.065500657		
WLOS_0007	0.2206	25	25000001	26000000	-0.207855967	-0.020411968		
WLOS_0007	0.2206	25	26000001	27000000	-0.24465511	0.008721034		
WLOS_0007	0.2206	25	27000001	28000000	-0.302147278	-0.045647918		
WLOS_0007	0.2206	25	28000001	29000000	-0.229847198	-0.003634518		
WLOS_0007	0.2206	25	29000001	30000000	-0.22506103	0.005957468		
WLOS_0007	0.2206	25	30000001	31000000	-0.235635661	-0.022349687		
WLOS_0007	0.2206	25	31000001	32000000	-0.259050931	0.004664293		
WLOS_0007	0.2206	25	32000001	33000000	-0.253659857	-0.119894129		
WLOS_0007	0.2206	25	33000001	34000000	-0.255468624	-0.0528255		
WLOS_0007	0.2206	25	34000001	35000000	-0.195569437	0.036655616		
WLOS_0007	0.2206	25	35000001	36000000	-0.289435424	-0.093280047		
WLOS_0007	0.2206	25	36000001	37000000	-0.327569647	-0.107719603		
WLOS_0007	0.2206	25	37000001	38000000	-0.202657995	0.00270428		
WLOS_0007	0.2206	25	38000001	39000000	-0.233244206	-0.026378846		
WLOS_0007	0.2206	25	39000001	40000000	-0.303577934	-0.074906672		
WLOS_0007	0.2206	25	40000001	41000000	-0.26626867	-0.025750168		
WLOS_0007	0.2206	25	41000001	42000000	-0.297324184	-0.081942371		
WLOS_0007	0.2206	25	42000001	43000000	-0.230770824	0.023481675		
WLOS_0007	0.2206	25	43000001	44000000	-0.167162835	0.042921673		
WLOS_0007	0.2206	25	44000001	45000000	-0.239729226	0.004208709		
WLOS_0007	0.2206	25	45000001	46000000	-0.233822494	-0.019651527		
WLOS_0007	0.2206	25	46000001	47000000	-0.263353342	-0.051304635		
WLOS_0007	0.2206	25	47000001	48000000	-0.275909438	-0.075307243		
WLOS_0007	0.2206	25	48000001	49000000	-0.225372218	-0.071083654		
WLOS_0007	0.2206	25	49000001	50000000	-0.283595081	-0.050678964		
WLOS_0007	0.2206	25	51000001	52000000	-0.241303298	-0.11214834		
WLOS_0007	0.2206	26	1	1000000	0.116210375	0.088560268		
WLOS_0007	0.2206	26	1000001	2000000	0.091671379	0.05138282		
WLOS_0007	0.2206	26	2000001	3000000	0.067493051	0.045750297		
WLOS_0007	0.2206	26	3000001	4000000	0.061496077	-0.028270422		
WLOS_0007	0.2206	26	4000001	5000000	0.116299972	0.106718599		
WLOS_0007	0.2206	26	5000001	6000000	0.132830837	0.079882824		
WLOS_0007	0.2206	26	6000001	7000000	0.243655199	0.268795324		
WLOS_0007	0.2206	26	7000001	8000000	0.194391876	0.177160892		
WLOS_0007	0.2206	26	8000001	9000000	0.088146383	0.228202435		
WLOS_0007	0.2206	26	9000001	10000000	0.167709856	0.318664276		
WLOS_0007	0.2206	26	10000001	11000000	0.022290003	0.156535849		
WLOS_0007	0.2206	26	11000001	12000000	0.071240959	0.107183629		
WLOS_0007	0.2206	26	12000001	13000000	0.086432851	0.0448661		
WLOS_0007	0.2206	26	13000001	14000000	0.097903588	0.100587387		
WLOS_0007	0.2206	26	14000001	15000000	0.101354792	0.069159221		
WLOS_0007	0.2206	26	15000001	16000000	0.072088389	0.082644537		
WLOS_0007	0.2206	26	16000001	17000000	0.175948025	0.140112317		
WLOS_0007	0.2206	26	17000001	18000000	0.123711289	0.132490217		
WLOS_0007	0.2206	26	18000001	19000000	0.099976338	0.088936949		
WLOS_0007	0.2206	26	19000001	20000000	0.083143615	0.160119496		
WLOS_0007	0.2206	26	20000001	21000000	0.06655098	0.093853068		
WLOS_0007	0.2206	26	21000001	22000000	0.098229827	0.189916621		
WLOS_0007	0.2206	26	22000001	23000000	0.093769685	0.150970901		
WLOS_0007	0.2206	26	23000001	24000000	0.070507235	0.16391653		
WLOS_0007	0.2206	26	24000001	25000000	0.109092755	0.226811321		
WLOS_0007	0.2206	26	26000001	27000000	-0.016055127	0.163768897		
WLOS_0007	0.2206	26	27000001	28000000	0.00586008	0.155559831		
WLOS_0007	0.2206	26	28000001	29000000	0.121385392	0.151524706		
WLOS_0007	0.2206	26	29000001	30000000	0.054230249	0.080932094		
WLOS_0007	0.2206	26	30000001	31000000	0.095283254	0.170019349		
WLOS_0007	0.2206	26	31000001	32000000	0.076009283	0.112402467		
WLOS_0007	0.2206	26	32000001	33000000	-0.02782122	0.065395739		
WLOS_0007	0.2206	26	33000001	34000000	0.178558452	0.10540186		
WLOS_0007	0.2206	26	34000001	35000000	0.109463525	0.1542723		
WLOS_0007	0.2206	26	35000001	36000000	0.072910543	0.131742046		
WLOS_0007	0.2206	26	36000001	37000000	0.076974181	0.131459058		
WLOS_0007	0.2206	26	37000001	38000000	0.092062983	0.102942162		
WLOS_0007	0.2206	26	38000001	39000000	0.106763255	0.049666805		
WLOS_0007	0.2206	27	1	1000000	-0.037423826	-0.102224228		
WLOS_0007	0.2206	27	1000001	2000000	0.037206894	-0.076298046		
WLOS_0007	0.2206	27	2000001	3000000	-0.014256705	-0.030821816		
WLOS_0007	0.2206	27	3000001	4000000	0.022054338	0.003293636		
WLOS_0007	0.2206	27	4000001	5000000	0.035749836	0.024217732		
WLOS_0007	0.2206	27	5000001	6000000	0.025277048	-0.068613552		
WLOS_0007	0.2206	27	6000001	7000000	-0.059969798	-0.07213016		
WLOS_0007	0.2206	27	7000001	8000000	-0.096642286	-0.164923874		
WLOS_0007	0.2206	27	8000001	9000000	-0.042482931	-0.029490593		
WLOS_0007	0.2206	27	9000001	10000000	-0.072797224	-0.176794345		
WLOS_0007	0.2206	27	10000001	11000000	-0.026765228	-0.018410203		
WLOS_0007	0.2206	27	11000001	12000000	-0.06998072	-0.111312975		
WLOS_0007	0.2206	27	12000001	13000000	-0.091322932	-0.098490936		
WLOS_0007	0.2206	27	13000001	14000000	-0.056758139	-0.099519717		
WLOS_0007	0.2206	27	14000001	15000000	-0.03231272	-0.124299775		
WLOS_0007	0.2206	27	15000001	16000000	-0.054589075	-0.104648641		
WLOS_0007	0.2206	27	16000001	17000000	-0.002977717	-0.020143337		
WLOS_0007	0.2206	27	17000001	18000000	0.000853869	0.048318027		
WLOS_0007	0.2206	27	18000001	19000000	-0.076482728	-0.100977392		
WLOS_0007	0.2206	27	19000001	20000000	-0.068070657	-0.108263482		
WLOS_0007	0.2206	27	20000001	21000000	-0.020412442	-0.062019435		
WLOS_0007	0.2206	27	21000001	22000000	-0.056820923	-0.125985864		
WLOS_0007	0.2206	27	22000001	23000000	-0.028236299	-0.069115271		
WLOS_0007	0.2206	27	23000001	24000000	-0.112100646	-0.110149738		
WLOS_0007	0.2206	27	24000001	25000000	-0.030363975	-0.041289081		
WLOS_0007	0.2206	27	25000001	26000000	-0.052216591	-0.147005449		
WLOS_0007	0.2206	27	26000001	27000000	-0.045365628	-0.107159301		
WLOS_0007	0.2206	27	27000001	28000000	0.044391667	-0.004321335		
WLOS_0007	0.2206	27	28000001	29000000	0.005004244	-0.080466909		
WLOS_0007	0.2206	27	29000001	30000000	-0.072179251	-0.133680299		
WLOS_0007	0.2206	27	30000001	31000000	-0.069246689	-0.173368223		
WLOS_0007	0.2206	27	31000001	32000000	-0.032994814	-0.144567802		
WLOS_0007	0.2206	27	32000001	33000000	-0.10514377	-0.169073134		
WLOS_0007	0.2206	27	33000001	34000000	-0.028987132	-0.096041885		
WLOS_0007	0.2206	27	34000001	35000000	-0.06636851	-0.075107507		
WLOS_0007	0.2206	27	35000001	36000000	0.072558935	0.028431269		
WLOS_0007	0.2206	27	36000001	37000000	0.071089334	0.000927867		
WLOS_0007	0.2206	27	37000001	38000000	0.09402788	0.088861303		
WLOS_0007	0.2206	27	38000001	39000000	0.02905479	-0.125167793		
WLOS_0007	0.2206	27	39000001	40000000	-0.083811924	-0.174325377		
WLOS_0007	0.2206	27	40000001	41000000	-0.015800274	0.052507832		
WLOS_0007	0.2206	27	41000001	42000000	-0.038356202	0.015538235		
WLOS_0007	0.2206	27	42000001	43000000	0.052564777	0.271861365		
WLOS_0007	0.2206	27	43000001	44000000	0.05133614	0.253208124		
WLOS_0007	0.2206	27	44000001	45000000	-0.041405412	-0.028872265		
WLOS_0007	0.2206	27	45000001	46000000	0.096290388	0.172728666		
WLOS_0007	0.2206	28	1	1000000	0.121748239	-0.058226171		
WLOS_0007	0.2206	28	1000001	2000000	0.131651807	0.067623835		
WLOS_0007	0.2206	28	2000001	3000000	0.142146329	0.026597916		
WLOS_0007	0.2206	28	3000001	4000000	0.158272646	-0.134555068		
